id,tweet,emotion
3647,@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻,anger
1956,"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !",joy
1233,@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet,joy
5732,Things aren't just as easy and simple as they seem to be.,neutral
5487,@AlexBurdz sorry bout your cat !,neutral
5455,leaving tomorrow,neutral
5228,"@mikdev  i leave the 27th, back the 5th or 6th.",neutral
3883,@kingvee_ don't provoke me to anger,anger
629,@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!,sadness
2994,"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back.",fear
3383,also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
1926,Question for all the cheerleaders who ages out!!\nHow to I make my senior year of cheer more memorable,joy
5723,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away,neutral
4018,"@jaybusbee Well, not Archie. No offense but he's kinda old.",anger
4632,"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! #bitter",anger
3774,"Okay you've annoyed me, you haven't done a good job there at all.",anger
3301,#Matthew 25; 1-13\nCould somebody shoot a #video about it?\nIt could be 1 of those #horror videos but in the same time turning many 2 #Christ,fear
2353,"Good Master Vernon, welcome, nephews, from Bellario :\nThere is my lord, that thou interrupt'st our merriment.",joy
5109,wants chocolate milkkk,neutral
5907,@pacomontoya Everything,neutral
4138,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club,anger
1927,Only person that could manage to get bright pink lipstick all over my brand new white dress 😩😂,joy
3066,"Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. 🐈🐩 #Lovinleeds",fear
2867,@FraserKeegan just had a steak pie supper,fear
3851,Manchester derby at home #revenge,anger
2208,@hoemanda69 wtf is tenacious and jubilant,joy
3636,Realizing that holding a grudge for long is immaturity is wisdom,anger
4629,@washingtonpost#Trump's #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!,anger
1558,"@menglishmusic Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.",joy
2815,Watching It Follows.  This is a super freaky movie.  #scary,fear
596,The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes,sadness
259,The new lock sound is grim,sadness
5374,"I actually participated in lit today :p Also, it better not rain",neutral
493,Always borrow money from a pessimist; he doesn't expect to be paid back.,sadness
3497,"⊰ @FrameOfAnAngel ⊱ \n\n+ Of them. I'm here for answers, and if I scare her to death, there won't be answers for me. \n\nSo instead, I just +",fear
5997,"..the weather may makes it, cause temp fell down to 15C from 30C which were yesterday  ...",neutral
3683,some of the casuals tweets that Vic has faved are making me gag,anger
1918,Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,joy
1435,Watch this amazing live.ly broadcast by @flydudern #lively #musically,joy
1676,@wahrbear @marinarchy @diam0ndsapph1re There is some hilarity in someone who is literally openly anti-science calling others anti-science.,joy
4704,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger
3631,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)",anger
773,"@Courteoussoul @MattyMcDee I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",sadness
2251,Watch this amazing live.ly broadcast by @kana_blender #lively #musically,joy
1457,Crossfit houston-la homefolks as for spry proprieties regimes: AJaFUE,joy
3789,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger
2040,@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
4645,"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger
64,Go follow 'juspopmolly' on snapchat that hoe sitting on the sink right now @Cocaineandtacos,sadness
1049,"@devrajasmine If you change the dark images both look different, but both look like they are in a forest.",sadness
5068,@charlottespeech Aww just read your tweet. I'm not sure about later either (work too)  feel it for us,neutral
529,"When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo.",sadness
4303,I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,anger
3085,Have to say that third City kit is fucking awful. Someone at Nike wants shooting.,fear
4123,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,anger
2599,Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now.,fear
526,"because a kitchen sink to you is not a kitchen sink to me, okay friend?",sadness
5000,seriously bored without anyone to talk to... but not tired enough for sleep,neutral
4903,just been playin out i am all itchy now  it was fun,neutral
340,Rooney = whipping boy. #mufc,sadness
3766,@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.,anger
3411,@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,fear
3944,"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",anger
3632,Nothing is more relentless than a dog begging for food,anger
2339,Try to find the good in the negative. The negative can turn out to be good.\n#anxietyrelief #optimism #openminded,joy
2758,@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking 😕,fear
1911,"If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.",joy
4922,Is almost pacing while waiting for UPS truck with my package from Ichiban Kan -- probably not until 18:00 EST,neutral
5724,im saaaaaaaaaaaaaad  i need someone to talk to.,neutral
283,@KatieBurnett ha freshers blues would love to re do all again ... ha nice tshirt .. vote for Pedro,sadness
2983,@aidankerrpol I think you should do. Get the fashion police involved. #shocking,fear
5815,is missing out on the sunshine and trying to stay awake after having just 2 hours sleep,neutral
2889,Nothing worse than an uber driver that can't drive. #awful,fear
3522,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward",fear
4189,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!!,anger
5541,@liambrazier I only ever seem to listen to Dirty these days. Most of our CD's are still at Greg's parents,neutral
2917,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,fear
4987,Screw you @davidbrussee! I only have 3 weeks...,neutral
3223,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement.,fear
5280,@builttofail and the download failed  My phone does not like your phone.,neutral
2737,"In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps",fear
4142,@TDsNation i watch all your videos but i like madden better!,anger
838,"Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.",sadness
291,How do u grieve someone who legally wasn't a person yet?,sadness
4116,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the,anger
2306,On the bright side with YouTube heroes leafy will finally get banned,joy
2479,It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.,fear
3864,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger
261,@hannah_2401 hannah stop being mournful and chill 💁,sadness
3976,I'm furious!!!!,anger
875,@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,sadness
4297,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,anger
3786,"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger
1533,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace #delight",joy
2388,Check out this #film Robocoq 301  #shortfilms,joy
2133,@yungdoujin wouldn't that basically be sparkling water,joy
3011,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again...",fear
4974,Laptop's thrown a paddy.. So bouncing half of my 'live' set down as wav's  ..need a new laptop and a new copy of ableton.. hey ho MTFBWY..,neutral
5592,On our way to Disneyland... Without Retsi,neutral
4830,@ElizabethN I may be in the US for it in which case I'll attend but if its off my own back I can't afford to go,neutral
257,@marielleblaine8 @princesskeilani I told pine I didn't want it so I didn't have to have it,sadness
1852,Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,joy
4575,@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !,anger
4396,Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,anger
3093,@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n,fear
3584,"Im not a #nervouswreck, Im a  #pileup. #GoingCrazy #HelpMe #Insane #Antisocial",fear
4338,I can already tell this programme is going to infuriate me #ExtremeWorld,anger
4851,@melbournegirl I'm sure some1 will cum out and play. I'm workin through til midnight.,neutral
1743,"Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. #optimism",joy
432,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,sadness
5644,So tired.,neutral
4285,I need to stop second guess myself and just go with the first thought and go with it. #relentless,anger
